                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.77778,                0.73639,                  1.333,                  0.941,                0.92985,                0.98176,                0.82384,                0.63674,                 0.5313,                 1.1905,              0.0011783,              0.0011783,              0.0011783
                     86,                 0.7544,                0.66759,                 1.3072,                0.92702,                0.90049,                0.96534,                0.80012,                0.63844,                0.58796,                 1.1935,              0.0011684,              0.0011684,              0.0011684
                     87,                0.74548,                0.65362,                 1.2929,                0.93646,                0.92496,                0.97887,                0.81999,                0.64085,                0.55435,                 1.1912,              0.0011585,              0.0011585,              0.0011585
                     88,                0.76914,                 0.6786,                 1.3176,                0.95517,                0.90361,                0.97655,                0.81511,                0.63193,                0.53795,                 1.1867,              0.0011486,              0.0011486,              0.0011486
                     89,                0.74456,                 0.6734,                 1.2975,                 0.9669,                0.92659,                0.98277,                  0.839,                0.60626,                0.50437,                 1.1595,              0.0011387,              0.0011387,              0.0011387
                     90,                0.76886,                0.69084,                 1.3098,                0.94553,                0.93449,                0.98066,                0.83533,                0.60644,                0.53643,                 1.1623,              0.0011288,              0.0011288,              0.0011288
                     91,                 0.7721,                0.68593,                 1.3292,                0.92311,                0.92043,                0.97289,                0.80936,                0.63043,                0.55786,                  1.184,              0.0011189,              0.0011189,              0.0011189
                     92,                0.75429,                0.67244,                 1.3049,                0.94823,                0.95595,                0.98472,                0.82522,                0.62272,                0.51711,                 1.1759,               0.001109,               0.001109,               0.001109
                     93,                0.73117,                0.63748,                 1.2892,                0.93236,                0.93475,                0.98227,                0.83693,                0.61305,                 0.5174,                 1.1722,              0.0010991,              0.0010991,              0.0010991
                     94,                0.73481,                 0.6539,                 1.2904,                 0.9576,                0.92496,                0.98087,                0.83045,                 0.6072,                0.53601,                 1.1565,              0.0010892,              0.0010892,              0.0010892
                     95,                0.75078,                0.66626,                 1.2918,                0.93709,                0.95269,                0.98429,                0.82867,                0.62665,                0.51195,                 1.1821,              0.0010793,              0.0010793,              0.0010793
                     96,                0.73947,                0.67854,                 1.2964,                0.96136,                 0.9168,                0.98331,                0.83727,                0.60835,                0.50721,                 1.1604,              0.0010694,              0.0010694,              0.0010694
                     97,                0.72934,                0.65756,                 1.2817,                0.96416,                0.92164,                0.98332,                  0.825,                 0.6516,                0.50388,                 1.1982,              0.0010595,              0.0010595,              0.0010595
                     98,                0.70062,                0.62459,                 1.2726,                0.94026,                 0.9243,                0.98275,                0.83397,                0.61209,                0.50225,                 1.1685,              0.0010496,              0.0010496,              0.0010496
                     99,                0.71663,                0.62367,                 1.2679,                0.94439,                0.93964,                0.98474,                0.83941,                0.61664,                0.48524,                 1.1657,              0.0010397,              0.0010397,              0.0010397
                    100,                0.71896,                0.63795,                 1.2691,                0.95836,                0.92007,                0.97871,                0.83652,                0.59353,                0.50668,                 1.1583,              0.0010298,              0.0010298,              0.0010298
                    101,                0.71923,                 0.6379,                 1.2751,                0.96003,                 0.9403,                0.98305,                0.83773,                0.59916,                0.49981,                 1.1465,              0.0010199,              0.0010199,              0.0010199
                    102,                 0.7251,                0.64029,                 1.2809,                0.95023,                0.93438,                 0.9819,                0.84513,                0.58544,                0.49702,                 1.1373,                0.00101,                0.00101,                0.00101
                    103,                0.70192,                0.60226,                 1.2513,                0.93885,                 0.9429,                0.98139,                0.84228,                0.59298,                0.49438,                 1.1522,              0.0010001,              0.0010001,              0.0010001
                    104,                0.70283,                0.61312,                 1.2558,                0.94737,                0.93962,                 0.9824,                 0.8423,                0.59522,                0.48247,                 1.1488,              0.0009902,              0.0009902,              0.0009902
                    105,                0.70362,                0.60281,                 1.2589,                0.96388,                0.91413,                 0.9829,                0.83495,                0.60149,                0.50296,                 1.1488,              0.0009803,              0.0009803,              0.0009803
                    106,                0.70919,                0.60703,                  1.267,                0.94194,                0.92624,                0.97614,                0.83098,                0.58633,                0.51805,                 1.1359,              0.0009704,              0.0009704,              0.0009704
                    107,                0.69783,                0.61648,                 1.2609,                0.91105,                 0.9429,                0.97564,                0.82848,                0.59487,                0.51739,                 1.1495,              0.0009605,              0.0009605,              0.0009605
                    108,                 0.6766,                0.58827,                 1.2338,                0.95209,                0.94016,                0.98622,                0.85249,                0.57483,                0.47204,                 1.1244,              0.0009506,              0.0009506,              0.0009506
                    109,                0.70505,                0.60678,                 1.2584,                0.94322,                0.94856,                0.98424,                0.85026,                0.56767,                0.46914,                 1.1188,              0.0009407,              0.0009407,              0.0009407
                    110,                0.66779,                0.57805,                 1.2395,                0.94286,                 0.9421,                0.98457,                0.85604,                0.55452,                0.46471,                 1.1156,              0.0009308,              0.0009308,              0.0009308
                    111,                0.69666,                0.58414,                 1.2509,                0.95235,                0.94549,                0.98585,                0.85827,                0.56205,                 0.4604,                 1.1117,              0.0009209,              0.0009209,              0.0009209
                    112,                0.68962,                0.59357,                 1.2471,                0.95046,                0.93898,                0.98163,                0.84263,                0.56878,                0.49252,                 1.1173,               0.000911,               0.000911,               0.000911
                    113,                0.69564,                0.59213,                 1.2552,                0.94509,                0.95455,                0.98459,                 0.8521,                0.57937,                0.48278,                 1.1323,              0.0009011,              0.0009011,              0.0009011
                    114,                0.67049,                0.57412,                 1.2246,                0.95217,                0.94178,                0.98599,                0.85793,                0.56707,                0.46426,                 1.1246,              0.0008912,              0.0008912,              0.0008912
                    115,                0.68942,                0.60363,                 1.2504,                0.96519,                0.92496,                0.98344,                 0.8504,                0.58321,                0.47742,                 1.1402,              0.0008813,              0.0008813,              0.0008813
                    116,                0.66472,                0.56373,                 1.2157,                0.93568,                0.92556,                0.98167,                0.85054,                0.57092,                0.47721,                 1.1244,              0.0008714,              0.0008714,              0.0008714
                    117,                0.66735,                0.57773,                 1.2283,                0.95733,                 0.9149,                0.98337,                0.85062,                0.56692,                0.47863,                 1.1263,              0.0008615,              0.0008615,              0.0008615
                    118,                0.67715,                0.57275,                 1.2281,                0.93354,                0.95432,                0.98518,                0.85381,                0.57916,                0.46042,                 1.1347,              0.0008516,              0.0008516,              0.0008516
                    119,                0.67134,                0.59169,                  1.238,                0.95466,                0.93312,                0.98402,                0.85306,                 0.5616,                0.46919,                 1.1206,              0.0008417,              0.0008417,              0.0008417
                    120,                0.69028,                 0.6139,                 1.2517,                0.96928,                0.92333,                0.98381,                0.84772,                0.55821,                0.47997,                 1.1137,              0.0008318,              0.0008318,              0.0008318
                    121,                0.66039,                0.59313,                 1.2205,                 0.9423,                0.93242,                0.98171,                0.84622,                0.57093,                0.48808,                  1.118,              0.0008219,              0.0008219,              0.0008219
                    122,                0.65413,                0.56016,                 1.2103,                0.93956,                0.93832,                0.98148,                0.84667,                0.56154,                0.47552,                 1.1132,               0.000812,               0.000812,               0.000812
                    123,                0.65525,                0.56639,                 1.2209,                0.95991,                0.92985,                0.98662,                0.85164,                0.56823,                0.45594,                 1.1289,              0.0008021,              0.0008021,              0.0008021
                    124,                0.67127,                0.56918,                 1.2401,                0.96175,                0.94454,                 0.9872,                0.85685,                0.55754,                0.44011,                  1.119,              0.0007922,              0.0007922,              0.0007922
                    125,                0.66087,                0.55556,                 1.2183,                0.96403,                 0.9478,                0.98816,                0.85408,                0.57056,                0.43396,                 1.1297,              0.0007823,              0.0007823,              0.0007823
                    126,                0.66942,                0.57589,                  1.228,                0.95059,                 0.9429,                0.98564,                0.84993,                0.56471,                0.47467,                 1.1263,              0.0007724,              0.0007724,              0.0007724
                    127,                0.66965,                0.57261,                 1.2324,                0.96165,                0.93475,                0.98676,                0.85272,                0.55931,                0.44907,                 1.1196,              0.0007625,              0.0007625,              0.0007625
                    128,                 0.6679,                0.55291,                 1.2173,                0.95745,                0.93312,                0.98496,                0.85084,                0.56377,                0.45114,                 1.1215,              0.0007526,              0.0007526,              0.0007526
                    129,                0.66248,                0.55981,                 1.2261,                0.95237,                0.95922,                 0.9887,                0.86451,                0.54103,                0.41934,                 1.0921,              0.0007427,              0.0007427,              0.0007427
                    130,                0.64587,                0.54462,                 1.1995,                0.94728,                0.93794,                0.98369,                0.85126,                0.56133,                0.45909,                 1.1222,              0.0007328,              0.0007328,              0.0007328
                    131,                0.65661,                0.54625,                 1.2123,                 0.9579,                0.93475,                0.98667,                0.85689,                0.54676,                0.44193,                 1.1073,              0.0007229,              0.0007229,              0.0007229
                    132,                0.63188,                0.52237,                 1.2006,                0.95371,                0.94113,                 0.9868,                0.85728,                0.55308,                0.43903,                 1.1147,               0.000713,               0.000713,               0.000713
                    133,                0.67271,                0.56926,                 1.2323,                0.93451,                0.93115,                0.98191,                0.84427,                0.57394,                0.47337,                  1.129,              0.0007031,              0.0007031,              0.0007031
                    134,                0.64364,                0.55118,                  1.216,                0.94392,                0.95106,                0.98531,                0.84842,                0.57093,                0.45781,                 1.1395,              0.0006932,              0.0006932,              0.0006932
                    135,                 0.6553,                0.55013,                 1.2091,                0.95831,                0.93757,                0.98467,                0.85576,                0.56002,                0.45639,                 1.1224,              0.0006833,              0.0006833,              0.0006833
                    136,                0.64728,                0.53789,                 1.2082,                0.96017,                0.94384,                0.98639,                0.86421,                0.54638,                0.43846,                 1.1048,              0.0006734,              0.0006734,              0.0006734
                    137,                0.62135,                0.51476,                 1.1934,                0.95873,                0.94733,                0.98709,                0.86243,                0.55385,                0.43322,                 1.1144,              0.0006635,              0.0006635,              0.0006635
